TVDSS,WELL,NPHI,GR,RHOB,PHIE,VSH
3203.90524,N18,0.18568,51.354,2.409,0.168669,0.071
3204.05764,N18,0.18914,47.054,2.39,0.181009,0.0441
3204.21004,N18,0.18796,44.193,2.378,0.187617,0.0262
3204.36244,N18,0.18592,47.192,2.373,0.185626,0.045
3204.51484,N18,0.18388,50.19,2.373,0.181839,0.0637
3204.66724,N18,0.18183,53.189,2.377,0.176613,0.0824
3204.81964,N18,0.17979,50.165,2.377,0.178791,0.0635
3204.97204,N18,0.18624,49.779,2.366,0.18568,0.0611
3205.12444,N18,0.1928,50.876,2.358,0.190079,0.068
3205.27684,N18,0.19937,50.133,2.354,0.194862,0.0633
3205.42924,N18,0.19447,50.468,2.357,0.191507,0.0654
3205.58164,N18,0.18935,53.248,2.369,0.182439,0.0828
3205.73404,N18,0.18863,56.029,2.381,0.175142,0.1002
3205.88644,N18,0.1879,57.925,2.385,0.171551,0.112
3206.03884,N18,0.18717,55.94,2.382,0.174285,0.0996
3206.19124,N18,0.18644,53.954,2.379,0.177021,0.0872
3206.34364,N18,0.18571,53.657,2.385,0.174898,0.0854
3206.49604,N18,0.18498,53.882,2.392,0.171905,0.0868
3206.64844,N18,0.18704,54.98,2.402,0.168111,0.0936
3206.80084,N18,0.19482,55.687,2.417,0.165241,0.098
3206.95324,N18,0.19979,55.439,2.429,0.165095,0.0965
3207.10564,N18,0.19625,51.341,2.442,0.164683,0.0709
3207.25804,N18,0.18702,46.548,2.414,0.172822,0.0409
3207.41044,N18,0.17779,41.91,2.375,0.186874,0.0119
3207.56284,N18,0.17497,43.3,2.339,0.197073,0.0206
3207.71524,N18,0.17862,44.691,2.316,0.20532,0.0293
3207.86764,N18,0.18226,46.081,2.329,0.200836,0.038
3208.02004,N18,0.18674,46.43,2.343,0.197355,0.0402
3208.17244,N18,0.19129,48.158,2.343,0.197487,0.051
3208.32484,N18,0.18985,48.949,2.343,0.196123,0.0559
3208.47724,N18,0.17544,49.158,2.343,0.189996,0.0572
3208.62964,N18,0.16103,48.265,2.362,0.17819,0.0517
3208.78204,N18,0.15391,45.769,2.391,0.167603,0.0361
3208.93444,N18,0.14953,46.208,2.42,0.15524,0.0388
3209.08684,N18,0.14954,47.05,2.426,0.152309,0.0441
3209.23924,N18,0.15471,48.367,2.433,0.150689,0.0523
3209.39164,N18,0.15988,49.684,2.439,0.149398,0.0605
3209.54404,N18,0.16506,51.002,2.442,0.149139,0.0688
3209.69644,N18,0.16356,52.319,2.433,0.150358,0.077
3209.84884,N18,0.16129,53.009,2.424,0.151872,0.0813
3210.00124,N18,0.15902,53.283,2.428,0.149263,0.083
3210.15364,N18,0.16327,53.583,2.433,0.148973,0.0849
3210.30604,N18,0.16765,56.511,2.439,0.145739,0.1032
3210.45844,N18,0.18114,55.776,2.445,0.150261,0.0986
3210.61084,N18,0.18647,53.581,2.451,0.154305,0.0849
3210.76324,N18,0.18245,51.385,2.455,0.153727,0.0712
3210.91564,N18,0.17844,53.136,2.44,0.15328,0.0821
3211.06804,N18,0.18272,55.867,2.426,0.15703,0.0992
3211.22044,N18,0.19282,58.599,2.432,0.15667,0.1162
3211.37284,N18,0.19428,61.331,2.455,0.148137,0.1333
3211.52524,N18,0.19824,64.063,2.478,0.140961,0.1504
3211.67764,N18,0.20902,57.165,2.501,0.148859,0.1073
3211.83004,N18,0.19859,49.689,2.524,0.146217,0.0606
3211.98244,N18,0.17656,42.128,2.547,0.137726,0.0133
3212.13484,N18,0.15453,31.564,2.521,0.135344,0.0
3212.28724,N18,0.12303,21.001,2.473,0.132162,0.0
3212.43964,N18,0.07781,18.902,2.426,0.12783,0.0
3212.59204,N18,0.06798,18.707,2.417,0.12596,0.0
3212.74444,N18,0.06996,17.661,2.419,0.126296,0.0
3212.89684,N18,0.07205,17.207,2.414,0.128981,0.0
3213.04924,N18,0.07072,19.127,2.407,0.130622,0.0
3213.20164,N18,0.06638,21.047,2.401,0.130389,0.0
3213.35404,N18,0.06495,20.69,2.399,0.130306,0.0
3213.50644,N18,0.05995,18.861,2.399,0.127678,0.0
3214.42084,N18,0.06296,17.062,2.412,0.125029,0.0
3214.57324,N18,0.0715,16.853,2.399,0.133647,0.0
3214.72564,N18,0.07671,18.429,2.392,0.138554,0.0
3214.87804,N18,0.06991,20.286,2.394,0.134489,0.0
3215.03044,N18,0.06488,22.144,2.405,0.128308,0.0
3215.18284,N18,0.06459,24.002,2.415,0.124891,0.0
3215.33524,N18,0.07232,25.192,2.425,0.12549,0.0
3215.48764,N18,0.08376,26.028,2.427,0.130332,0.0
3215.64004,N18,0.08084,28.587,2.413,0.133601,0.0
3215.79244,N18,0.07977,33.879,2.404,0.136074,0.0
3215.94484,N18,0.09698,39.171,2.44,0.132068,0.0
3216.09724,N18,0.11934,44.464,2.476,0.125012,0.0279
3216.24964,N18,0.14131,49.032,2.496,0.123171,0.0565
3216.40204,N18,0.13494,50.251,2.444,0.136679,0.0641
3216.55444,N18,0.12858,50.07,2.405,0.147456,0.0629
3216.70684,N18,0.12221,45.312,2.376,0.163962,0.0067
3216.85924,N18,0.12717,44.947,2.387,0.158339,0.0309
3217.01164,N18,0.13656,44.866,2.4,0.158041,0.0304
3217.16404,N18,0.14031,44.898,2.412,0.155466,0.0306
3217.31644,N18,0.14462,49.654,2.402,0.155898,0.0603
3217.46884,N18,0.15902,53.97,2.408,0.155527,0.0873
3217.62124,N18,0.17342,52.491,2.421,0.158399,0.0781
3217.77365,N18,0.17496,44.931,2.445,0.160059,0.0308
3217.92605,N18,0.16146,38.153,2.435,0.161178,0.0
3218.07845,N18,0.14796,35.307,2.387,0.172339,0.0
3218.23085,N18,0.13796,32.461,2.34,0.184391,0.0
3218.38325,N18,0.12848,31.623,2.309,0.190893,0.0
3218.53565,N18,0.12854,36.747,2.325,0.185412,0.0
3218.68805,N18,0.15318,47.109,2.342,0.182992,0.0444
